business_id,name,categories,city,latitude,longitude,bussines_stars,state
LNQSFEjYjJNODULj_mSWvw,Walmart Supercenter,"Shopping, Grocery, Department Stores, Fashion, Drugstores, Food, Electronics, Discount Store",Philadelphia,40.0831794358,-74.9628725129,1.5,CA
zAWIE3Tsvs82dW97OykxKw,Buffalo Wild Wings,"Chicken Wings, Desserts, Food, Sports Bars, Restaurants, American (Traditional), Beer Bar, Nightlife, Bars",Boise,43.6152228,-116.2035361,2.0,NV
dwm49y-s5ZaBl9diRlwtcw,Altitude Trampoline Park,"Event Planning & Services, Trampoline Parks, Active Life, Venues & Event Spaces, Rock Climbing",Nashville,36.19069801,-86.62928407,3.5,AZ
wPi7p5fZyGTOjDU28IlTqA,Woody's,"Restaurants, Bars, American (Traditional), Gay Bars, Dance Clubs, Nightlife, Pubs",Philadelphia,39.949064,-75.16241,3.0,AZ
JIgMaSsHwvlrevGC5sat4A,Stub's Sports Pub,"Bars, Pubs, Nightlife",Boise,43.5696456335,-116.1887359434,3.5,AZ
ZXKBVg-5drZ37wnwVEZe-A,Crescent Park,"Active Life, Dog Parks, Parks",New Orleans,29.9617310864,-90.0552477135,4.0,NV
59hbaCuGsGbPYbq5QBkaKA,The Flying Pig Saloon,"Nightlife, Restaurants, Bars, Pubs, American (Traditional)",Malvern,40.0368874,-75.5129515,4.0,AZ
z6AaOssKSrQDgBE3ty5Itw,P J Whelihan's - Sewell,"American (New), Beer, Wine & Spirits, Nightlife, Bars, Restaurants, Food, Chicken Wings, Gastropubs, Pubs, American (Traditional), Sports Bars",Sewell,39.73420788,-75.0648903,3.0,AZ
ARKtuM_CFDs427PjEXKwQw,Carnton,"Public Services & Government, Landmarks & Historical Buildings, Venues & Event Spaces, Event Planning & Services",Franklin,35.9039645889,-86.8582539722,4.5,AZ
S6ix_JnnUAv3k1quNE1GlA,A' Amor'e Pizzeria Grill & Pub,"Nightlife, Restaurants, Pizza, Sandwiches, Pubs, Bars",Pinellas Park,27.8603393559,-82.729034407,3.5,AZ
d7W1Fi6uRYUhDT_uW83d7w,The AllWays Lounge & Cabaret,"Nightlife, Performing Arts, Bars, Lounges, Arts & Entertainment, Music Venues, Cabaret",New Orleans,29.9685314431,-90.0556376032,4.5,NV
TdvI2kA0zslVlFS8a8YuTQ,The Sydney and Walda Besthoff Sculpture Garden,"Active Life, Arts & Entertainment, Parks",New Orleans,29.985983,-90.094271,5.0,AZ
N6tQYrWI8dK2YCPGtRJBHA,Quinn's Neighbourhood Pub and Eatery,"Pubs, Restaurants, Pizza, Nightlife, American (Traditional), Bars, Burgers",Franklin,35.915537,-86.840114,4.0,NV
kxsZpxBlYDFd-e0sh_c0mA,Great Barn Taproom,"Breweries, Beer Bar, Food, Farms, Nightlife, Arts & Entertainment, Bars",New Hope,40.36217,-74.951146,4.0,AZ
QgAvtXqgqz7x3YzrlNZRtQ,Walmart Supercenter,"Department Stores, Discount Store, Electronics, Fashion, Food, Drugstores, Shopping, Mobile Phones, Grocery",Boise,43.592279,-116.284745,2.5,NV
mu4DnyS_KgIKY4ziwzSslg,Urban Air Adventure Park - Willow Grove,"Rock Climbing, Active Life, Kids Activities, Trampoline Parks, Amusement Parks",Willow Grove,40.158328,-75.1251939,3.0,NV
RQWn5smjc-oVLzf3gHAnQg,Salty Shamrock,"Bars, Nightlife, Seafood, Restaurants, Irish Pub, Gastropubs",Apollo Beach,27.7681556,-82.3932343,3.5,CA
vaarp5cTV2b3-wZtQDn06g,P J Whelihan's Pub & Restaurant - West Chester,"Pubs, American (Traditional), American (New), Gastropubs, Chicken Wings, Nightlife, Restaurants, Sports Bars, Bars, Burgers",West Chester,39.9032021,-75.56431152,3.5,AZ
U1gebvkhLXW-m7dRqvZKwA,Musical Legends Park,"Bars, Arts & Entertainment, Nightlife, Jazz & Blues",New Orleans,29.955845,-90.0684361,4.5,NV
q75UQjNm6AEK4XNnkDLxTQ,The Project -- Corazón Cocina & Taproom,"Breweries, Bars, Burgers, Mexican, Tacos, Cocktail Bars, Club Crawl, Breakfast & Brunch, Beer Bar, Nightlife, Restaurants, Food",Santa Barbara,34.4145556,-119.6918679,4.0,CA
hxh1ongobphqXq30V13ukg,Bottle Bar East,"Food, Bars, American (Traditional), Nightlife, Gastropubs, Barbeque, Breakfast & Brunch, Restaurants, Pubs, Sports Bars, Beer, Wine & Spirits, Beer Bar",Philadelphia,39.970471,-75.134725,4.0,AZ
3tR1GRfd-0moZ8F-L6MGaA,Hilltown Tavern - Fairmount,"Breakfast & Brunch, Burgers, Restaurants, Sports Bars, Pubs, Bars, Nightlife",Philadelphia,39.9697986,-75.1763008,3.0,AZ
UF4XfzG0kvcVQTlpa4i5lA,Global Brew Tap House,"Lounges, Bars, Nightlife, Pubs",Edwardsville,38.7851229,-89.9570835,4.0,AZ
iJ3A49gtUPspc7nd4Ov2HA,Escape My Room,"Local Flavor, Challenge Courses, Event Planning & Services, Active Life, Arts & Entertainment, Venues & Event Spaces, Hotels & Travel, Escape Games, Tours, Museums",New Orleans,29.9473568,-90.0679304,5.0,AZ
0Hdvz0Ups_nN9kIb3uo4VA,Curran's Irish Inn,"Nightlife, Restaurants, Pubs, Irish Pub, Bars, American (Traditional), Sports Bars",Bensalem,40.0759765364,-74.9543717313,2.5,AZ
Q7B71n7tWwo70wJlZltBPA,US Post Office,"Post Offices, Local Services, Shipping Centers, Public Services & Government",Saint Louis,38.5772294,-90.4069459,1.5,NV
Kd2ldlgqcWP7drZ-ChG4Kw,Santa Barbara Botanic Garden,"Shopping, Museums, Arts & Entertainment, Home & Garden, Botanical Gardens, Nurseries & Gardening",Santa Barbara,34.4564877,-119.7099564195,4.0,NV
ykLukxAf8_iaDJwVUyYHlA,Walmart Supercenter,"Mobile Phones, Grocery, Department Stores, Convenience Stores, Food, Drugstores, Shopping, Discount Store, Electronics, Fashion",Levittown,40.1422698,-74.8222656,1.5,NV
ho7GpzsVdUi9ndG3Z4LuuA,The Taproom & Grill,"Bars, Pubs, Nightlife, Sports Bars",Haddon Township,39.9001269395,-75.0530919996,2.5,NV
VmcuFXUrXInZat40t-IbDg,Target,"Baby Gear & Furniture, Shopping, Home & Garden, Furniture Stores, Grocery, Fashion, Electronics, Department Stores, Food",Tucson,32.27986,-110.977,3.5,CA
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,"Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits",Philadelphia,40.0694910114,-75.1994167295,4.0,AZ
M4n8LURoCNCMYkw_Yd9q1A,Antique Alley,"Shopping, Antiques, Thrift Stores, Art Galleries, Arts & Entertainment, Fashion, Used, Vintage & Consignment",Santa Barbara,34.4190504,-119.698095,4.5,NV
2T5t9DguNoYQAoTpA_8mcw,Philly AIDS Thrift,"Fashion, Department Stores, Used, Vintage & Consignment, Shopping, Thrift Stores, Local Services, Community Service/Non-Profit",Philadelphia,39.940654,-75.151203,4.5,NV
XaZlFz3ODGONeVVj9WJ7_g,Target,"Fashion, Department Stores, Grocery, Shopping, Home & Garden, Furniture Stores, Electronics, Food",Sparks,39.535435,-119.716892,3.5,AZ
BWkiW0r0h7ytdbWMhay7wA,Rapp Brewing Company,"Nightlife, Bars, Local Flavor, Pubs, Beer, Wine & Spirits, Food, Breweries, Beverage Store",Seminole,27.870748,-82.735568,4.5,AZ
NlIzmzJUS-9kn1oxxL6qDA,Delaware Park Racetrack & Slots,"Parks, Arts & Entertainment, Golf, Casinos, Horse Racing, Active Life",Wilmington,39.7093819,-75.6528873,3.0,NV
m0bREye3nKAWWItFxQkTdQ,Olympia Kebob House And Taverna,"Mediterranean, Caterers, American (Traditional), Specialty Food, Ethnic Food, Burgers, Bars, Soup, Event Planning & Services, Restaurants, Pubs, Nightlife, Greek, Food",ST LOUIS,38.624106,-90.3080597,3.5,NV
JLqjsQthNxCiq6qKNvBioQ,Flowing Well Park,"Parks, Active Life",Carmel,39.957029,-86.083938,4.5,AZ
KBpwkWRLL4oV5Ss2JTXmzA,Get Air Tucson,"Trampoline Parks, Recreation Centers, Active Life",Tucson,32.2176149,-110.9615609,2.5,CA
ErLvculzR07OtMqRUjeNNQ,Lafayette Cemetery No.1,"Religious Organizations, Local Services, Funeral Services & Cemeteries, Arts & Entertainment, Museums",New Orleans,29.928848949,-90.0853710644,4.5,NV
Nk-SJhPlDBkAZvfsADtccA,HopCat - Broad Ripple,"Restaurants, Pubs, Nightlife, American (Traditional), Bars, Beer Bar, Burgers",Indianapolis,39.8694505414,-86.1464068063,3.5,NV
OGd2l-ngsBy0409KbRETVw,Sam's Club,"Shopping, Department Stores, Tires, Automotive, Fashion, Wholesale Stores, Drugstores, Grocery, Food",Franklin,35.942528,-86.818028,2.0,NV
13NG8W2DG_eKRn3ppYw5Ow,Walmart Supercenter,"Grocery, Shopping, Department Stores, Fashion, Food",Mount Laurel,39.9314088519,-74.9633722591,2.0,AZ
nDExX1KzYmd03Dw_TMIXUw,Target,"Drugstores, Food, Furniture Stores, Department Stores, Fashion, Shopping, Home & Garden, Electronics, Grocery",Franklin,35.89233,-86.880687,3.5,NV
Zbxa2StnSktqNdkH-v2qmw,Grand Adventure Land,"Amusement Parks, Active Life, Go Karts, Mini Golf",Reno,39.5234844,-119.7804047,2.5,NV
fux8aN2h-uvuDUKCQMhCLw,MacDinton's Soho,"Nightlife, Irish Pub, Sports Bars, Bars, Pubs, Irish, Restaurants",Tampa,27.9405328457,-82.4831670086,3.0,CA
HW5LkI9qeqVDwHqhd00_8A,The Happy Rooster,"Bars, Nightlife, American (New), Pubs, Restaurants",Philadelphia,39.9504391,-75.1675545,3.5,CA
aqdsoQnytxapbk5i8zksVQ,The Warwick Tavern,"Beer Bar, Food, Nightlife, Restaurants, Beer, Wine & Spirits, Salad, Chicken Wings, Bars",Somerdale,39.8377259,-75.025017,3.5,NV
SOcYuL35HYCzUQu_Iyje8w,Brodie's Dark Horse Tavern,"Nightlife, Gay Bars, Beer, Wine & Spirits, Pubs, Sports Bars, Food, Fast Food, Restaurants, Karaoke, Dive Bars, Bars",Tucson,32.2519777,-110.9722953,3.0,NV
8ZS1THgWImzW92oyblWHaA,Sewerage & Water Board of New Orleans,Public Services & Government,New Orleans,29.944382,-90.071647,1.5,NV
oCoiJ-GBriiupCgpgWfVhQ,Paddy's Old City Pub,"Restaurants, American (Traditional), Nightlife, Bars, Pubs",Philadelphia,39.9537271,-75.1439691,3.5,NV
x5CfVY1EWkkti2N_eVlfaw,Domani Star,"Restaurants, Italian, Salad, Nightlife, Arts & Entertainment, Jazz & Blues, Breakfast & Brunch",Doylestown,40.3093902377,-75.1320069885,4.0,CA
Gx8lLXUrtwJP2Kh95WZNBg,The Stone Tavern,"Irish, Restaurants, Nightlife, Irish Pub, Pubs, Bars",West Chester,39.9687611,-75.5580102,3.5,NV
6xS8kItlMKI9eCwviIvjwg,Fresco Italian Cafe on the Canal,"Italian, Beer Bar, Bars, American (New), Nightlife, Wine Bars, Cafes, Restaurants",Indianapolis,39.7748766948,-86.1648461434,4.5,AZ
yu9e-_S7U97kleJQw0eOzQ,Richland Creek Greenway,"Hiking, Active Life, Parks",Nashville,36.1404819333,-86.8431829138,4.5,CA
EYw-TrwWA6h_1g_-TzbyLg,Canadian Tire,"Auto Repair, Auto Parts & Supplies, Department Stores, Shopping, Tires, Fashion, Automotive",Edmonton,53.6204556,-113.3976143,2.0,AZ
6pzRJjjbt_q8H3wL6TgIJg,Zen Rock,"Nightlife, Bars, Lounges, Pubs, Dance Clubs",Tucson,32.2221044466,-110.9692436025,2.5,NV
5DW8hK3NokQmw5jBCYYp6Q,The Pour House - North Wales,"Restaurants, Pubs, Burgers, Beer Bar, Bars, Nightlife, Food, Gastropubs, American (Traditional), Breakfast & Brunch",North Wales,40.23824271,-75.24153078,3.5,AZ
--O3ip9NpXTKD4oBS1pY2A,Alameda Park,"Active Life, Parks",Santa Barbara,34.4283025212,-119.7053968432,4.5,AZ
eeJREj8AQeQqX-uQQoSrCA,Sierra Tap House,"Local Flavor, Pool Halls, Bars, Beer Bar, Nightlife",Reno,39.5250001,-119.8164266,4.0,NV
LP8DNBLmHnrr7VYLB75MkQ,Duncan McClellan Gallery,"Education, Glass Blowing, Arts & Entertainment, Event Planning & Services, Art Galleries, Venues & Event Spaces, Shopping, Art Classes, Museums",St. Petersburg,27.76535,-82.665358,5.0,NV
DGY8cn8wttngO_BszB7BOQ,21st Street Brewer's Bar,"Breweries, Food, Lounges, Pubs, Bars, Nightlife, Restaurants, Pizza",Saint Louis,38.6212170703,-90.2127919014,4.5,AZ
zZo62mlKnFgerNx1pXq7Ng,Cherry Street Tavern,"Beer Bar, Sandwiches, Nightlife, Bars, Restaurants, Pubs",Philadelphia,39.9570188,-75.1758021,4.0,NV
6qmPT71FIVrtKhqWitSHoQ,Westbound,"Beer, Wine & Spirits, Beer Bar, Bars, Food, Nightlife",Tucson,32.2179029066,-110.9845857588,4.5,AZ
1ynfWYtAWbbMJs3NnRNXtQ,Curran's Irish Inn,"Nightlife, Pubs, Bars",Philadelphia,40.0220843,-75.0400549,3.0,NV
sNP0PovNW1RQnfDQogOuVQ,Continental Tavern,"Restaurants, Nightlife, Bars, American (New), Pubs",Yardley,40.2426843,-74.8389933,3.0,AZ
RfCH2Dt7AmAxnCp8zrYLsA,Union Jack Pub,"Nightlife, Restaurants, Pubs, Wine Bars, American (Traditional), Bars, Pizza, Sandwiches",Indianapolis,39.801997,-86.2686691,3.5,CA
fb_UwqBl9OB4ct6awajODA,Carpe Cafe,"American (New), Restaurants, Coffee & Tea, Shopping, Food, Cafes, Arts & Entertainment, Caterers, Event Planning & Services, Performing Arts, Art Galleries",Smyrna,35.9822639,-86.5203782,4.0,AZ
95tAFc8hVfzVr0uRJuDbaw,Walmart,"Discount Store, Department Stores, Fashion, Shopping, Grocery, Drugstores, Food",New Orleans,30.0053065667,-90.0390863106,2.5,NV
iutEDW8aI2fnlY2dj7qhMw,US Post Office,"Public Services & Government, Shipping Centers, Local Services, Post Offices",Saint Louis,38.6370733,-90.244917,1.5,CA
n2aY_LObgko-ko4grWzLyg,First Chance Last Chance,"Beer Gardens, Nightlife, Bars, Beer Bar, Lounges, Cocktail Bars, Dive Bars",Tampa,27.9596188,-82.441724,3.5,AZ
NqVky9-t3t9HXdlf7F150Q,TapHouse 61,"Bars, Beer Bar, Nightlife, Pubs",Saint Petersburg,27.7712227,-82.6614632,4.5,AZ
eLD4csCigN_aM7yt4ncEqw,Target,"Shopping, Discount Store, Food, Fashion, Home & Garden, Department Stores, Grocery, Furniture Stores, Electronics",Kenner,30.017065,-90.247514,3.5,AZ
m_P0oMu3PVz5pGBKjYGl_A,Chris' Jazz Cafe,"Jazz & Blues, Nightlife, Arts & Entertainment",Philadelphia,39.9503269,-75.165171,3.5,NV
0WdkdFykdG4eBGt5UjWVtw,Monon Greenway / Trail - Carmel,"Local Flavor, Hiking, Active Life, Parks",Carmel,39.9518506,-86.1316157,4.5,AZ
WnAeXhKB1pw7ciGGFGIUFQ,Nordstrom,"Shopping, Department Stores, Men's Clothing, Beauty & Spas, Fashion, Cosmetics & Beauty Supply, Women's Clothing",Indianapolis,39.9151886,-86.1115957,3.0,AZ
zgSZxYaCI0wcMTR0Dxd7oQ,Dead Presidents Pub & Restaurant,"Bars, Pubs, Restaurants, Nightlife, American (Traditional), Breakfast & Brunch",Wilmington,39.7512557,-75.5714352,3.5,CA
T8m0HbUwAAoYsn3wrqqHzg,Sam's Club,"Shopping, Food, Wholesale Stores, Grocery, Drugstores, Tires, Department Stores, Automotive, Fashion",Reno,39.4822934664,-119.7978082682,3.5,CA
YPuQRzDg3VkJW5n6NOraMw,Walmart,"Drugstores, Food, Shopping, Mobile Phones, Electronics, Fashion, Grocery, Department Stores",Marlton,39.8962112,-74.9154642,2.0,NV
V8wrC9MlYTs0JSAWEGd-aQ,Lowe's Home Improvement,"Department Stores, Shopping, Hardware Stores, Appliances & Repair, Local Services, Home & Garden, Fashion, Appliances, Nurseries & Gardening",Deptford,39.8329311337,-75.1056800276,2.5,NV
HGnhZBsEmvlKHsmmhcWleQ,HOB Tavern,"American (Traditional), Pubs, Restaurants, Bars, Nightlife, American (New), Sandwiches, Dive Bars",Bordentown,40.147888,-74.7112026,4.5,NV
x1lih3QXOz3rdRJBKoHMbw,MidAmerica St Louis Airport,"Transportation, Limos, Airports, Public Transportation, Airlines, Hotels & Travel",Mascoutah,38.5474848,-89.8157443,4.0,AZ
VJJvf5TwX2xXn2mFducV6w,Howl-O-Scream,"Local Flavor, Performing Arts, Active Life, Amusement Parks, Haunted Houses, Arts & Entertainment",Tampa,28.0379762045,-82.4211573645,3.5,NV
v7gYejBWthNRIDYOaJJb6w,Beef 'O' Brady's,"Pubs, Nightlife, Restaurants, Bars, Sports Bars, American (Traditional)",Valrico,27.9365976,-82.2423771,3.0,CA
FstqiEVkJCtzh7aaSi2tvg,Square One Pub,"American (Traditional), Bars, Restaurants, Pubs, Nightlife, Local Flavor",New Hope,40.3587568655,-74.976275586,4.0,AZ
40j_eQwVsvMH1Q_LfhSmsA,Caladesi Island State Park,"Boating, Beaches, Active Life, Parks",Dunedin,28.0569936764,-82.8236216664,4.5,AZ
rOjPwI0lLZMoQEW3slnmXQ,The Local,"Arts & Entertainment, Nightlife, Music Venues, Jazz & Blues, Bars, Restaurants, Barbeque",Nashville,36.1458982,-86.8125998,4.0,CA
Cdytv_YhJO0W0Ab8t2xLtg,Nipper's Pub,"Nightlife, Chicken Wings, Pubs, Bars, American (Traditional), Restaurants",Woodbury,39.8444681,-75.1248703,3.5,AZ
HDRXhkwl7s9x0e7vO5bXBg,Ulysses S. Grant National Historic Site,"Landmarks & Historical Buildings, Public Services & Government",Saint Louis,38.55178,-90.351592,4.5,AZ
xnvGKksbKye2vm7TPN4mjQ,Independent Bar,"Bars, Beer Bar, Nightlife",Saint Petersburg,27.7713258,-82.6494652,4.0,NV
w5FjaN7TdoduMUD0CYYD8g,Bald Birds Brewing Company,"Bars, Nightlife, Beer Bar, Food, Breweries",Philadelphia,40.0253102,-75.2227694,4.5,AZ
ETNlknCdy7jR33yoAH_l3g,City of Philadelphia,"Local Flavor, Landmarks & Historical Buildings, Public Services & Government",Philadelphia,39.9523942224,-75.1635988202,3.5,AZ
LATlYVr-igtbleDenTybWA,Walmart Supercenter,"Department Stores, Drugstores, Tires, Automotive, Fashion, Electronics, Shopping, Discount Store, Mobile Phones, Grocery, Food",Indianapolis,39.659937,-86.141802,2.0,CA
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,"Pubs, Food, Breakfast & Brunch, Dance Clubs, Bars, American (New), American (Traditional), Beer, Wine & Spirits, Restaurants, Nightlife",Philadelphia,39.9495443,-75.1459872,4.0,NV
E9-k8aOCS2sSh9RYxvWU_A,Steppy's Sports Bar & Grill,"Bowling, Sports Bars, Restaurants, Bars, Mexican, American (Traditional), Active Life, Pubs, Nightlife",East Norriton,40.1455977,-75.3182664,3.0,NV
V6qIkeVB0yGnwKsCPROWLQ,Paddy & Irene's Irish Pub,"Nightlife, Bars, Irish Pub",Sparks,39.5347976685,-119.75440979,4.5,AZ
1KhNDQSdDqzPQaZk8PIdGg,West End Grill & Pub,"Restaurants, Breakfast & Brunch, Pubs, Nightlife, Bars, American (New)",Saint Louis,38.6425071,-90.2497918,4.0,NV
HLNtxaFvvHFx9whiptQzOg,Kalakutah Republic Grill,"Performing Arts, African, Nightlife, Restaurants, Bars, Arts & Entertainment",Indianapolis,39.8343073642,-86.2393748255,3.0,CA
WwWVeT5u1S7QZ2nDxsSaGw,Belk Department Store,"Department Stores, Shopping, Fashion",Land O Lakes,28.1882623771,-82.4403034915,3.0,CA
QCsok_ot2fG0pCIWP7tOmQ,Caffrey's,"Bars, Pubs, Burgers, Restaurants, Nightlife, Breakfast & Brunch",Sherwood Park,53.5115215,-113.3319309,3.5,AZ
RdyhYC-9wduhIcEJU_6bHg,Art Hill,"Parks, Active Life, Local Flavor",Saint Louis,38.6390996,-90.2949531,5.0,AZ
Qh3pgzg9jYjxoIf9kpyeSg,The Parking Spot,"Hotels & Travel, Automotive, Airports, Parking",Saint Louis,38.7374013,-90.3655493,3.5,AZ
Y4W8SdbmnrUb6noRvcSHeg,Eagle Island State Park,"Active Life, Parks",Eagle,43.6907816,-116.3942128,4.5,CA
vTjI8cOEOfyV5-NZi1uXcw,JCPenney,"Fashion, Women's Clothing, Department Stores, Home & Garden, Shopping, Appliances, Children's Clothing, Baby Gear & Furniture, Men's Clothing",Tucson,32.2883904,-110.9752274,2.5,NV
BoaNuuHZixlSCMfiZkFhag,Dillard's,"Department Stores, Children's Clothing, Men's Clothing, Fashion, Women's Clothing, Shopping",Franklin,35.9565501,-86.8126552,3.5,NV
POwyAA0vf4PvWe1L8Oc3Eg,Books & Brews,"Shopping, Books, Mags, Music & Video, Used Bookstore, Nightlife, Pubs, Bookstores, Food, Breweries, Bars",Indianapolis,39.9242151883,-86.0367340918,4.0,NV
fx-U1NC-HJlZ2In5UJiwNQ,Art Machine Productions,"Art Galleries, Beauty & Spas, Shopping, Arts & Entertainment, Tattoo",Philadelphia,39.9714127,-75.1340946,4.5,NV
5O1aEPl_01ThXXLttdJTbg,US Post Office,"Public Services & Government, Post Offices, Local Services, Shipping Centers",Cherry Hill,39.9009865,-74.9775894,2.5,NV
ZJCFuUb570QuL9_ERogjkA,Wings Etc,"Salad, Sandwiches, Restaurants, Pubs, Nightlife, Beer Bar, Sports Bars, Chicken Wings, Burgers, Bars",Plainfield,39.711386,-86.376854,3.0,NV
9mVVUl8KaA2YHB7dIvIM6A,Treehouse Indoor Playground,"Parks, Climbing, Active Life, Leisure Centers, Kids Activities, Arcades, Arts & Entertainment",Edmonton,53.5998996,-113.4081652,3.5,NV
_GILLGHoYD7Y8lQdI7UGiQ,Marshalls,"Department Stores, Shopping, Fashion",Moorestown,39.9469258985,-74.9669494,4.0,AZ
U0bRYyQaIP2bzmOZf2N89g,Winghouse - New Port Richey,"Chicken Wings, Restaurants, Pubs, American (Traditional), Bars, Nightlife",New Port Richey,28.2527517,-82.7282655,3.0,AZ
BiSdlIuOlf6MqyEZ6aWhfQ,Con Murphy's,"Restaurants, Sports Bars, Nightlife, Bars, Pubs, Irish",Philadelphia,39.95602,-75.167795,3.5,NV
OVZFGt5DsZKhlFA9cC8Acg,Target,"Drugstores, Shopping, Home & Garden, Furniture Stores, Fashion, Department Stores, Electronics, Food, Grocery",King of Prussia,40.09495,-75.365524,3.5,AZ
_5arUCK9zn1NegiZRxb6Rg,Love's Travel Stop,"Automotive, Parking, Gas Stations, Food, Convenience Stores",Nashville,36.2051526268,-86.771737,3.0,AZ
swaFsUDehhJrq5HA06lCYA,Ever Evolving Exotics,"Aquarium Services, Pets, Pet Services, Pet Stores",Tucson,32.250217,-110.897627,5.0,AZ
zG6YSl5XQsnQ9iHkIH_jRA,Jolly Ollie's Pizza & Pub,"Restaurants, Nightlife, Karaoke, Pubs, Bars, Pizza",Hendersonville,36.304052,-86.634766,4.0,NV
23obsrZJ88IK6Txtd-6ifw,T J Maxx,"Department Stores, Shopping, Fashion",Saint Louis,38.6038985,-90.4377827,4.0,CA
AV2MB75oRvnbek1_td3kXw,RareHues I Modern Vintage Market,"Food, Coffee & Tea, Home Decor, Used, Vintage & Consignment, Home & Garden, Shopping, Art Galleries, Fashion, Antiques, Arts & Entertainment",Tampa,28.040979,-82.504303,3.5,NV
-iwrEpq58-1-tE5WijAV-w,Rosetree Glass Studio,"Art Galleries, Arts & Entertainment, Shopping, Glass Blowing, Education, Art Classes",New Orleans,29.9510525,-90.0488078,5.0,AZ
aDczrdljKInA_XCdiVsmBw,Earthbound Beer,"Breweries, Food, Beer Gardens, Pubs, Nightlife, Bars",Saint Louis,38.5934396,-90.2286266,4.0,NV
yovpsWC8Iva36mtKSQQqSw,Washoe County Sheriff's Department,"Public Services & Government, Police Departments",Reno,39.57391,-119.810951,3.0,AZ
vlhrpmLcU1hPc1emRkVXRw,Rolling Hill Park,"Hiking, Active Life, Parks",Gladwyne,40.0412841,-75.2667051,4.0,CA
7OCQj1jrVoYHYJ6Zwo5rbA,Eagle Framing & Art Gallery,"Art Galleries, Framing, Shopping, Art Supplies, Arts & Entertainment, Arts & Crafts",Reno,39.5102771,-119.8028219,4.5,CA
zGBkQ1QABwBGUvvd43B6Qg,Laser Quest,"Escape Games, Active Life, Laser Tag, Amusement Parks, Arcades, Arts & Entertainment, Event Planning & Services, Party & Event Planning",Nashville,36.1639844,-86.7762151,4.0,AZ
vQQpyrhgqF5El4a_hNDdaA,Tower Pub,"Bars, Pubs, Nightlife",Saint Louis,38.599743,-90.261668,4.0,NV
mdLbmQH9wlE6HMdaeZGi3w,Target Recovery & Transport,"Local Services, Parking, Car Dealers, Towing, Junk Removal & Hauling, Automotive",Tampa,27.979301267,-82.459268282,1.5,NV
q5P31eRYuIP3JyW4TYijGg,Hudson Beach Park,"Active Life, Parks",Hudson,28.3619386,-82.7103407,3.0,AZ
GCy7T_i5RHSVuVGaUp9ILA,Walmart,"Discount Store, Grocery, Fashion, Department Stores, Electronics, Food, Mobile Phones, Shopping, Drugstores",Eddystone,39.863505,-75.3406713,2.0,NV
GIo6CTonm96GbnHqLsw04g,House of Blues New Orleans,"Event Planning & Services, Nightlife, American (New), Venues & Event Spaces, Music Venues, Arts & Entertainment, Restaurants, Musicians, Jazz & Blues, American (Traditional), Local Flavor, Bars",New Orleans,29.9533488,-90.0662829,3.5,AZ
Qz_bVagBlUEMATZexU9tyg,Huffaker Park and Mountain Trail,"Tennis, Playgrounds, Hiking, Active Life, Parks",Reno,39.4569477,-119.7674047,4.5,AZ
aa8dyLuupbMRyexfCRiLIQ,Sona Pub & Kitchen,"American (New), Gastropubs, Cocktail Bars, Irish Pub, Bars, Nightlife, Restaurants, Pubs",Philadelphia,40.026275,-75.225367,3.0,AZ
alM80dgR9izB_svltTw1Nw,Argilla Brewing,"Food, Restaurants, Bars, Pubs, Nightlife, Breweries, Pizza",Newark,39.7067386,-75.6851082,3.5,CA
Xfe8lGNdz6FhUGRo29RUWg,SheiKra,"Amusement Parks, Active Life",Tampa,28.036687,-82.424913,4.5,CA
1arlX5Ap720gX3Jw9KieTQ,Prime Example Jazz Club,"Bars, Restaurants, Cajun/Creole, Jazz & Blues, Nightlife, Local Flavor, Arts & Entertainment",New Orleans,29.9838600159,-90.0715789795,4.5,NV
uBcy5BdaJKJjAY6-fAwpdQ,U-Haul Moving & Storage of Castleton,"Automotive, Truck Rental, Parking, Local Services, Propane, Self Storage",Indianapolis,39.911921,-86.044863,2.5,NV
P-PBH28Ck3jaUY660VTuAw,Expresspark North Lot,"Parking, Automotive, Airport Shuttles, Hotels & Travel, Transportation",Philadelphia,39.86492399,-75.27243441,4.0,CA
UITsqzKo3QNdeY6ASTF1MA,Cigar Castle,"Tobacco Shops, Shopping, Lounges, Bars, Nightlife, Beer Bar",Tampa,28.0560682,-82.3943641,4.5,AZ
1sO-Ujuvs8igSyaD35xx4w,Audubon Park,"Active Life, Parks",New Orleans,29.927591,-90.127686,4.5,AZ
34mMhG2VVLE_UTBAnZnAMw,The Great Forest Park Balloon Race,"Arts & Entertainment, Active Life, Parks, Festivals, Local Flavor",Saint Louis,38.6406891427,-90.2743478586,4.0,AZ
aqTLu2dS_dG0ZUtDUH5fvg,Lafayette Square,"Parks, Active Life",New Orleans,29.9483169609,-90.0703486127,4.0,NV
CHF2-jj2ebNq2sne4q79UA,The Philadelphia Orchestra,"Arts & Entertainment, Local Flavor, Performing Arts",Philadelphia,39.946795,-75.165666,4.5,NV
