business_id,name,categories,city,latitude,longitude,bussines_stars,review_count,state,text,date,review_stars,cool,funny,useful,review_id
lzo5vrmcxGcsyPMaGrnQVg,Aloft Nashville West End,"Hotels, Hotels & Travel, Event Planning & Services",Nashville,36.1527508,-86.795497,2.5,177,NV,"this hotel straight sucks. got our car stolen from the parking garage (they knew there were breaks ins) 3 other cars got broken into the night before, didn't do anything about it. They left an overall flow of cards so the thief's could walk right out. When I showed them this photo they just laughed and made jokes.",2022-01-18 04:53:10 UTC,1,0,0,0,TGC8vC4l0Iw_KA2iPESn3w
6gdAMPGsK0D_3u8h3A8H2A,The Warwick Hotel Rittenhouse Square,"Hotels & Travel, Hotels, Event Planning & Services, Caterers",Philadelphia,39.9486999512,-75.1694030762,3,350,NV,Really wanted to love it but.. both outlets by clock didn't work .... There was a gross mark behind bed I saw.. caulking in tub is discolored and a piece missing.. tv froze constantly.... Really disappointed,2021-11-18 04:14:54 UTC,1,0,0,0,zh-_Dd-OxA3dLbpoxrP92A
AdPk3z9_tGW8wlLnQBAPDw,John Fenwick Travel Plaza,"Travel Services, Hotels & Travel",Penns Grove,39.6956021373,-75.3969342589,2,45,NV,"The Women's Restroom was one of the filthiest restrooms I've ever encountered.
The doors to the building were disgusting.  They look like they haven't been cleaned since the Eisenhower Administration!",2021-09-25 14:18:13 UTC,1,0,0,0,zouEq-CeoiE0Tp9-Z4YD_Q
lQwSrnzTxhssWHRGyq5rvQ,Wyndham Philadelphia Historic District,"Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel",Philadelphia,39.9520404,-75.147515,2.5,211,AZ,"It's a sad commentary when ""visitors"" come in off the street with their pants falling off and the staff barely verifies who they are visiting.  Tough to enjoy TV when there is marijuana smoking going on in the hallway.   Empty food containers left near elevators and major rug stains.  Not even a shower cap, and the toilet roll left on the sink alongside the roller it should be placed on.   For a supposedly upscale place it's more like a budget motel with sketchy ""guests"".",2021-06-21 02:55:47 UTC,1,0,0,1,XD2eBAzCBxGV4eubNQqN7A
ZPZ_M7G2BY35vdZqfrjbew,Magnolia Mansion,"Hotels & Travel, Bed & Breakfast, Guest Houses, Hotels, Event Planning & Services",New Orleans,29.93335,-90.07937,2.5,61,NV,"This hotel is false advertising at its finest. These are photos from today. Each room shares air conditioning with two other rooms. There is no staff onsite. Toilet paper holder was broken and the roll was just on the floor. Coffee is Walmart and things are plugged in some scary ways. When we asked to have a refund for the remaining two nights, we were told no. Do not stay here.",2021-03-18 13:59:42 UTC,1,0,0,3,4nWfk9d1GZ5gUfMN0Jj8Ag
G8JU8WDH3Ny8KLF-YVpB1w,Nashville Airport Marriott,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",Nashville,36.1460782,-86.6929133,3.5,113,NV,"We were visiting family and staying two nights three days. First things first we made reservations weeks prior!!

With everything being online now a days the app made it really easy to online check in. We could add more towels, shampoo, conditioner, razors and even pick the type of pillow and blanket you wanted for the room. I thought how cool as we are a family of four girls, so we use a lot of hair products and it was nice to have this option. 

Well, I went ahead and added two extra conditioners a razor and two extra towels. Upon arrival the room was very clean and we loved the floors because they were wood. I check the room for the items I reserved online but they were not in the room. Not a problem I called down to the front desk as by now the kids had already used the 1 bottle we had! They said, ""no worries we will have it up to you shortly "" . Did think twice about it. Long story short they never came. The next morning we asked again for the items but this time if they could clean our room as we were headed out for the day.

We returned and they never came to clean the room. Which we had to request because of covid. They also never brought the conditioner and razor. So I tried calling the front desk and the lines were down. So I walked down to address the issue. Asked if they could bring fresh towels , clean the room, and bring the items we requested the day before. Needless to say we never got any fresh towels, never got the conditioner, shampoo or razors and our room was never cleaned!!

I don't feel I asked for much, the staff was friendly but didn't follow though. The only reason they received two stars is because the lady at the front desk with short black hair was very sweet and helpful to my wife during check out. We didn't complain or even tell her about our experience because we were leaving at that point. 

Why have so may option online if you can't follow though with it. Not sure if they are under staffed but asking for basic complimentary toiletries is normal, our room not being cleaned and not getting fresh towels  is totally unexceptionable!",2021-01-04 03:46:19 UTC,2,1,2,2,JZVZm8Agm6po7TQgDh6f3A
UcUgyFueY2LyHe3Zhcuhkg,Best Western Suites Near Opryland,"Hotels, Event Planning & Services, Hotels & Travel",Nashville,36.2234991946,-86.6969958571,2.5,48,NV,"While the hotel building is nice and probably renovated, the hotel just doesn't meet the usual BW criteria. I've traveled for years using mostly BW. This place was rather disappointing. 

Front desk checking was very slow and disorganized. After a long wait (there were no other customers) we got our key. Room safe was locked up and had to get two different people up to our room to fix it. Breakfast was late opening. Very skimpy. No selection. No food attendant. Extra chairs were piled on top of some tables for storage in the dining room. Come on people, at this price you can keep up with the rest and serve a breakfast. The website states ""breakfast buffet"". And there were virtually no covid restrictions at this time. They should be back to normal with breakfasts. We've stayed for half the price at other hotels and had omelets, bacon, sausage, etc. 
BW should take a look at training staff and upgrading this place. We will likely choose another hotel next visit.",2021-12-22 13:57:11 UTC,3,0,0,0,H7utd97d5N9aVxeJw9ATsQ
6gdAMPGsK0D_3u8h3A8H2A,The Warwick Hotel Rittenhouse Square,"Hotels & Travel, Hotels, Event Planning & Services, Caterers",Philadelphia,39.9486999512,-75.1694030762,3,350,NV,Comfortable and clean. Could use a little sprucing up but over all a nice stay. My partner and I use this place sometimes for staycations. Budget friendly especially for the area.,2021-10-15 19:25:49 UTC,3,0,0,0,5vGPARLv27xtJPC4n1Cfnw
uWKjddyA3EUpW4VHgCXNFg,Sleep Inn & Suites,"Hotels, Hotels & Travel, Event Planning & Services",Metairie,30.0010047828,-90.1864483953,3.5,44,AZ,"Room was clean and temperature was great! The hotel itself had very friendly staff and very accommodating as I had to call late to make a reservation from the airport because rental cars aren't available after midnight. The electrical outlet in the bathroom was not working and there was some type of oily residue on the dryer. Other than that, I slept wonderfully and comfortably. I wish they had some type of complimentary breakfast for $200/night stay in a questionable part of town. The hotel is nice, just in an unusual location. I would stay here again if I needed to.",2021-11-10 16:07:28 UTC,4,0,0,0,vyKyvsqWjC0O0LM7H0wA-A
oVr68YLI0PMSkEc_SHMkFA,"The Ritz-Carlton, St. Louis","Hotels, Event Planning & Services, Hotels & Travel, Party & Event Planning, Venues & Event Spaces",St. Louis,38.6482356598,-90.3309796751,4,157,CA,"The good: our room was spacious and clean. I was a little worried because I had seen some horrors but was pleasantly surprised. The front desk staff was polite and helpful. Blackout curtains. 

The not so good: I hate paying for parking. You pay $25 for self-parking or $30 for valet. These rooms already cost hundreds of dollars and you still have to pay for parking. This might be a ""me"" issue so take it with a few grains of salt. The lobby was through the lounge, it felt like a maze especially when checking in on a Friday night when it's fully packed! 

Bottom line: if I find it less than $300 per night, I'd likely book it again. I didn't feel like there was anything spectacular about my stay that would warrant me spending a whole lot of money.",2021-10-25 16:43:07 UTC,4,0,0,0,cHrvl9slzSo9TfRs8VSTmA
SSJ0OFC_QvGOGgKm5ODJjg,The Pickled Pedaler,"Bike Rentals, Bars, Active Life, Event Planning & Services, Nightlife, Sports Bars, Party Bus Rentals, Tours, Hotels & Travel, Party Bike Rentals",Indianapolis,39.7588676191,-86.1462066373,4.5,28,NV,Even in the rain this was such a blast for the Halloween weekend. Rob was a pleasure to have as our driver and made the trip a great experience. He helped navigate us as to what bars we could stop at along the way and snagged some great pictures for us along the trip. We did the 2 hour ride and would highly recommend it! We will definitely be riding again!,2021-11-01 13:25:41 UTC,5,0,0,1,qU7encOlSNa0NfBLn00YUg
xhcJ1A6qGZkEzF9vjwC5iw,Embassy Suites by Hilton St. Louis St. Charles,"Event Planning & Services, Hotels, Hotels & Travel, Caterers",Saint Charles,38.7698152605,-90.5025091767,3.5,68,AZ,"I came to this Hotel for Valentine's day weekend and I am currently still am and having the time of my life. To start off, I walked in and got checked in right away and got my room before check in time, front desk lady was so nice and worked well with us. All staffs were wearing mask which made me feel even more comfortable. The room was clean and had cleaning whips to clean the tv remotes or anything you want. They have complementary drinks and snacks down at the bar from 5:30 to 7pm! perfect for the older 21 year olds and perfect for the kids free snacks!! Overall an amazing time. I use to come here all the time for Dance competition that were held in the convention center and it has always been a very welcoming and nice place to stay!",2021-02-14 23:48:25 UTC,5,0,0,1,5m1oEodWB242LwdDmJWtOw
yBani53UgROCin6DNNlzoQ,National Car Rental,"Hotels & Travel, Car Rental",Tampa,27.962934,-82.534716,4,237,AZ,"Absolute worst customer service, I've been waiting for a call back from regional manager for 2 weeks. I called yesterday, I called today and every time have to repeat the issue. I rented one car using free days from 12-22 and was expecting to pay out of pocket for 3 of 10 days. Somehow the system showed I had 2 cars and my free days were applied to the car I never had. Long story short National charged my companies AMEX for the full 10days and robbed me of my 7 free days. Why isn't no one contacted me? Not that a matters but on my account alone in 1.5 years I've had 87 rentals and Executive Elite. Your customer service agent hangs up on me because I tell her I don't need her to fix it at her level that this issue was already escalated to the escalations department and they escalated to regional manager. I've spoken to 6 different people and get no return call. My blood pressure is through the roof can someone please take care of this apply the free rentals days and charge me for the additional 3 and please refund my companies AMEX. Rental was in Tampa July 12-22, I had a Yukon XL only (no other car). I returned car at around 1300 my flight was at 1600. 


If this isn't resolved I'm taking my companies account another non-enterprise company. This year alone we spent $85k in 7 months.",2021-08-03 18:22:37 UTC,1,0,0,0,fFxvqi502beHY6aFDljhYw
xokB_HY4211kzHs20njkEg,Staybridge Suites Reno,"Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel",Reno,39.4294919,-119.7550391,3.5,78,AZ,"Wifi connection is terrible, terrible and terrible.
It is disconnected so frequently and the signal is very low in the room.",2021-07-06 02:40:05 UTC,1,0,1,0,nLp2YaAVvCO5hgUY_t1S2A
toEYTrafM81UMo2GyCSxFw,Cambria Hotel Philadelphia Downtown Center City,"Hotels, Event Planning & Services, Hotels & Travel",Philadelphia,39.9486052,-75.1640808,3.5,84,CA,"Do not stay here. No parking. You have to park across the street if it's available or ""find parking."" No bell hop carts available so you have to carry all of your stuff on vacation. The lobby is on the second floor. Such a mess. I would not recommend this place for a stay on a vacation. Very stressful.",2021-10-14 23:48:06 UTC,1,0,0,0,AhKIZg3SJ9G12kOEtrU5Ww
oQlk24DRu1-COxjkOgJjtg,Uber,"Hotels & Travel, Transportation, Taxis",Santa Barbara,34.420334,-119.7107494,2,30,NV,"F them. Bait and switch Ihad been illegal for years but this company gets a Pass. 4 minutes? Great! Then I commit it's 14 Minutes...criminal, literally.  Try to contact them? Good luck. Black hole of bs menus.  They killed independent cans now we are f'd",2021-08-29 05:33:09 UTC,1,0,0,0,g9JrIYI-FfSbdL5t6_LIeQ
lQwSrnzTxhssWHRGyq5rvQ,Wyndham Philadelphia Historic District,"Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel",Philadelphia,39.9520404,-75.147515,2.5,211,AZ,"This hotel is ok if you're only going to be overnight for a few hours after a game or a show like us, want to be close to Penn's Landing an old city this isn't a bad place to stay.  Unfortunately their parking garage was completely full by the time we got there at midnight.  Good value at the price we got it for since we were only gonna be there for a few hours of sleeping; definitely just a basic hotel. The lobby is pretty. Has a rooftop pool but we didn't use it.  Good hotel security.",2021-08-24 18:31:32 UTC,3,0,0,0,eO-kFXHvrmUI-jzy-wbtWg
VVIQd6SyPsrVeUsk1T5TRA,Pear Tree Inn St. Louis Airport,"Hotels & Travel, Event Planning & Services, Hotels",St. Ann,38.7393059,-90.3746499,3.5,49,AZ,"Overall the hotel is clean and comfortable. I was concerned with the location and parking my brand new truck at the property. The parking lot is well lit, has ample parking and secured by a gate that opens with the room key. The walls seemed very thin to as you could hear guests in other rooms besides and above your room. There was a sign in my room informing a $250 cleaning fee would be charged for smoking or vaping in the room, yet the hotel smoking areas are literally outside the main entrances making the first floor smell like an nasty ashtray. I was awakened on my last night by loud voices. Surprise! I looked out my window and the smoking area was directly below my room. My TV, mini-fridge and microwave quit working at 8pm one night. I was informed there was no maintenance until 7am the next morning. Someone from the front desk started messing with circuit breakers as I was trying to go to sleep causing all my power to switch off and on. They eventually found the correct circuit breaker which caused the microwave to make a loud beep which woke me up. Good thing because I had to reset the alarm clock! Finally, the hotel offers 3 free ""small"" drinks between 5:30 and 7pm each night which I took advantage of. The difference between the attendants, Ron and Abram was literally night and day. Ron ran around the room and came to everyone's table a dozen times asking if he could get anything. Went above and beyond. Abram stood behind the bar the entire time on his phone. If you wanted anything, you got up and went to him!",2022-01-14 18:34:52 UTC,3,0,0,0,JypxeKLS0e64dGuloj-pkg
orbXZK6M1NoCb2r5wqwXhw,Bob Evans,"Salad, American (Traditional), Bed & Breakfast, Restaurants, Hotels & Travel, Comfort Food, Breakfast & Brunch, American (New)",Indianapolis,39.7641635242,-86.2693255395,2,59,AZ,"Always good for your basics. Breakfast all day, reasonable prices and decent portions. Good ole American comfort foods, when you're away from home, or when you're too lazy to cook. And breakfast all day, which is always a plus in my book.
Service here is a hit and miss. I've had the best of times... I had the worst of times... 
Currently they are only offering a limited menu, which of course does not offer my favorites... go figure. Think I'll wait until they bring back the foods I really want.",2021-02-02 17:45:33 UTC,3,1,0,3,KS0s-lHAhPbCmgAgcX7qNA
jTI5Xjk27An8ceJ6VwpXiQ,DoubleTree by Hilton Hotel Philadelphia Center City,"Hotels, Event Planning & Services, Caterers, Hotels & Travel",Philadelphia,39.9479028004,-75.1640327275,3,338,NV,"I attended an event here that my sister threw and I really liked this place, my only minor complaint was that the food was not wonderful but the service more than made up for it, place was very clean, staff was attentive and helpful, and the manager who I believed was Andre went above and beyond to make my sister's experience top tier. I would recommend to anyone who is looking for a reasonably priced venue to have an event in Philly. Great staff and service. Thank you Andre",2021-09-06 16:53:58 UTC,4,0,0,0,oZwKlwR-rjL1JIkfIdA53Q
pfl45YV5Us5NvDm5cLremw,Lavender Inn by the Sea,"Hotels, Event Planning & Services, Hotels & Travel",Santa Barbara,34.4097626481,-119.6982318921,4.5,165,AZ,What a pleasure to stay at this property overnight for family Thanksgiving.  Taken care of professionally and efficiently and friendly by Arron upon check in and  Jami at checkout which was exactly the experience you want anywhere you stay. The junior suite with kitchenette was more like a small apartment with a full kitchen.  Great location and amenities.  Can't wait to return annually.  Thank you!,2021-11-27 03:28:33 UTC,5,0,0,0,MWdFvbiuezfesKZus_JVXw
kYgMSD2obyOgORgd3RSE_w,Mr John's Steakhouse,"Seafood, Fitness & Instruction, Hotels, Hotels & Travel, Gyms, Active Life, Event Planning & Services, Restaurants, Steakhouses",New Orleans,29.9349207,-90.0802564,4,294,NV,"I ate here the other night. Walked right in and got a seat at the bar. Staff was friendly and gave excellent service. I ordered the New York strip, medium rare, and I have to say it was one of the best steaks I've ever had. You could almost cut it with a fork. The check was more than reasonable given the quality of the food and service. Highly recommended. You will probably need a reservation if you want a table though.",2021-05-31 01:21:16 UTC,5,0,0,0,KsNvAgUDYGYmT8LknoCgqQ
DXDoeVULsKLb7LLyAfvuVg,Moxy Nashville Downtown,"Event Planning & Services, Hotels, Hotels & Travel",Nashville,36.161118,-86.7753746,3.5,60,CA,"We did a team event in downtown Nashville, everyone in the Moxy was so friendly and accommodating. While they double booked our conference room, they apologized and moved us up to the brand new roof top bar that hadn't opened yet. It made our team meeting more secluded and spacious. We were one block off of broadway and everything was close. It was a great experience for many of us had never been to Nashville! I will definitely stay at Moxy again and recommend it to anyone wanting to stay close to broadway!",2022-01-03 17:24:07 UTC,5,0,0,0,Q-nJF7pGAla7ZszT7nT1yw
G8JU8WDH3Ny8KLF-YVpB1w,Nashville Airport Marriott,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",Nashville,36.1460782,-86.6929133,3.5,113,NV,"This staff is amazing!  They are short staffed because of really bad weather in the Nashville area, and people are stranded in Nashville and they have been phenomenal!  Food has been great and you would have not have known the issues. I will come back!",2021-02-16 23:22:39 UTC,5,0,0,0,_4vPK8d--TvSurGGZXxZnA
ZZQs5sQpWnYOfolSb3CXMA,Mason Beach Inn,"Hotels & Travel, Event Planning & Services, Hotels, Bed & Breakfast",Santa Barbara,34.4094606,-119.6947742,3.5,122,NV,"Joe was extremely warm and accommodating. Him and his staff made our trip a pleasure and we would
Highly recommend this location. Great job Joe!",2021-07-04 19:41:36 UTC,5,0,0,0,Y4cKCZS8341B5xLAf193aA
ZIfgtVOkrOp2YWaclG1YXQ,AmericInn by Wyndham Fishers Indianapolis,"Hotels & Travel, Event Planning & Services, Hotels",Fishers,39.9305293,-86.0255137,3,25,NV,"The place is gross - in fact - it was the most disgusting hotel I have stayed at in my life! The bathtub ran 24hrs a day. The toilet barely flushed toilet paper. The bathtub and sink had no stoppers in the drains. The desk lamp was broke. The bed lamp shade was not attached to the lamp. The pillows were horrible. The ice-maker was broken. The juice machine was broken. The elevator broke on the 2nd day of our stay. I recently had open-heart surgery and struggled to climb the stairs. There was NO housekeeping. The room they offered to move us to had no ac/heat (we chose to stay where we were). There was a ""911"" truck parked in front of the building for 3 days (wonder what that was about...).
I feel sorry for the employees - they are stuck dealing with angry customers over issues they have no power/control/tools to fix. Management is non-existent.",2021-10-16 18:04:13 UTC,1,0,0,0,fmJOVo_wg7NAqSgfEPinUg
w37sJQmXgGzRK6MCackIyw,Seaside Inn & Suites,Hotels & Travel,Clearwater,27.9710464276,-82.8292674199,1.5,69,CA,This was the worst motel I ever walked into. The outdoor carpets were disgusting and railing were all rusted. There were boards on some windows. Elevators weren't working.  We left immediately and got our money back.  Don't NOT believe the pictures online!  Do not stay here!,2021-06-22 04:24:13 UTC,1,0,0,1,cq8KBlHawsFILqmwfZ_aOA
2KWdqoTYBTpBq-Rlb4sR5w,Montecito Inn,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Santa Barbara,34.4212447,-119.640407,3.5,262,NV,"Hidden gem! This hotel is such a great place to stay. The only thing missing is pool service. Yes, someone from the bar will take orders and deliver them to you but you have to call. There is no real ""pool service.""  We still enjoyed the day at the pool with delicious drinks and the waiter was great. The pool is small but amazing and warm. Our room was clean and the bed was so comfortable. The hotel is in a great location with a restaurant downstairs. We didn't eat there but did enjoy a glass of wine one day. There are several restaurants around to walk to and a great bakery a block away for the morning. Staff was friendly and covered parking is easy and convenient. This is one of our favorite spots to get away to and just enjoy life.",2021-05-07 16:45:01 UTC,4,0,0,1,9btRFoGi_Oqx83egRjuypQ
rZ2Uygsn6vmnUIAaN_DIzQ,The Grill Room,"Nightlife, Event Planning & Services, Jazz & Blues, Hotels & Travel, Arts & Entertainment, American (New), Hotels, Restaurants, Breakfast & Brunch",New Orleans,29.949437,-90.06636,4,96,CA,"Ambiance and holiday decorations = 5 stars
Food = 3 stars
Service = 5 stars

I came here for lunch with 5 of my coworkers yesterday for our annual committee Christmas lunch. We had made reservations about a month in advance. I had been here once before about 3 years ago, also during the Christmas season.

The ambiance and decorations for the holidays are magnificent. I highly recommend visiting here just to see them. The food is so-so. I was not impressed 3 years ago with the food. Our visit this time was a bit better.
We were seated at a beautiful round table that overlooked the entrance to the Windsor Court Hotel. It was a pretty day and the view was lovely. The service was very good. All were very attentive and kept our waters and iced teas filled. Following the drink service comes the bread service. They bring rolls and a sort of small muffin-like choice. Each person gets their own plate of 2 pats of butter that are stamped with a fleur de lis imprint on them. It's a nice touch. The breads look very pretty, but were dry and not that flavorful unfortunately.

We all decided to order the plate lunch specials. You choose one main dish and then pick three sides to accompany it. It's basically one big square plate with four small little squares on it with each item. It's a fun concept and you get a variety to choose from. We all more or less got similar choices. I chose the Short Rib as my main choice. It was very good. For my sides, I chose the Gumbo of the day (that day was the Chicken and Andouille). It was decent. I also got the Brussels Sprouts (very good) and the Truffle Macaroni and Cheese (ick..). I did not care for the m&c at all. It was a bit burnt on top and it gave the m&c a bad taste. The rest of my party all enjoyed their plates as well. We were too stuffed for dessert.",2021-12-01 15:05:01 UTC,4,5,0,7,8AFlhlXUXCpA4TzuZLEd2g
tdNMGyk_RPQhghzGN--emA,Aloft Nashville Franklin,"Bars, Nightlife, Lounges, Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces",Franklin,35.9517581,-86.8142481,3.5,131,AZ,"We stayed at the Aloft Franklin while doing some hiking in the area. We had our two dogs with us. The hotel staff were very welcoming to us and our dogs. Loved the hotel. They did a great job with their COVID protocols. The hotel is in a great area and convenient to lots of ""local"" restaurants and convenient to historic downtown Franklin. I'd definitely stay here again if in the area.",2021-02-08 00:58:51 UTC,5,0,0,0,8haniHUIZtyLkvlTGxJ5_g
awoL_ZkakGAihaPyBfbs1g,Pineapple Hill Bed & Breakfast Inn,"Hotels & Travel, Bed & Breakfast, Hotels, Event Planning & Services",New Hope,40.311334,-74.9073355,5,38,NV,"Charming B&B with history as a working farm from the 1700s.  Some additions in the 1800s.  Lovingly restored with beautiful antiques and furnishings and yet all the modern conveniences discretely in place.  ( Yes the floors may creek a bit and some floors may be uneven....but it's a 1700  house if you want perfection go to a sterile Hilton! )
And I haven't even mentioned the absolutely beautiful gardens, stone walls, gazebo and pool. 
Roy and Scott are the delightful hosts and we had a wonderful time.  
In fact we are booked to return in December!",2021-05-13 13:52:58 UTC,5,0,0,0,KQtpNF3nPHkMCfnSO3Cn8g
OE3ZfpTIi1HhueAQB_cPAA,Dolphin Beach Resort,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel",St. Pete Beach,27.7224916,-82.7410875,2.5,138,CA,"Don't believe the negative reviews on Yelp. If I checked Yelp before staying at a hotel, I would never go on vacation. People really think they are going to roll out a red carpet for you at a cheaper type hotel. You get what you pay for in life. You want to pay double and feel like a big shot? Ok that is fine. Do that. I will stay at dumpier places like Dolphin with people who don't nitpick everything. Just go to the beach side bar have a couple Miami Vice drinks and be happy you are away from normal stupid life back home.",2021-12-13 15:29:03 UTC,5,0,0,0,YPAuhPv4IDFxKbH3mX6Zuw
DVFlOevRsyNdCe4VqoJI0A,The Mercantile Hotel,"Hotels, Hotels & Travel, Event Planning & Services",New Orleans,29.94557253,-90.06602828,4,80,AZ,"This is a great hotel, and a great property.  The location is outstanding with great access to many great attractions, including great restaurants and the WW2 Museum.   The building is really well done - the lobby and inviting, and has a sense of ""arrival"".  The rooms are super cool, with great views, a great bathroom and shower, and have the flavor of New Orleans (a jazz record player in every room).  The rooms basically pair 21st Century cool and sleek with early 20th century warmth and charm.  The staff could not be any nicer, and I can't wait to come back here again.",2021-09-20 18:45:56 UTC,5,0,0,0,DvcgtLqAUFJCnKjXp56Usw
jX1kNhinDzathM9gLumIjA,"Brisas Del Mar, Inn at the Beach","Event Planning & Services, Hotels & Travel, Hotels",Santa Barbara,34.4101247243,-119.6972139087,4.5,194,CA,"Stayed here on Valentine's Day and were pleasantly impressed with the place. Check-in was quick and the staff was helpful and friendly. 

The hotel itself looked like an apartment building with the rooms opening up to the balcony/hallway. All parking was below the rooms. The room was spacious and clean. The bathroom was a good size and had all of toiletries that one needed. I love how champagne was included and they had breakfast in our fridge. 

The pool and spa are were well kept. The location was extremely close to the beach. Pretty much walking distance to the wharf. When I stay at the beach, I prefer to be on the water but this was second best.

If other hotels are booked like they were this weekend, I would definitely stay here again.",2021-03-05 00:25:52 UTC,5,2,0,5,9d_07q5aEm_a-iK5QD4lkg
KsKXCCfAqSav1PnlyEreaA,Hilton Garden Inn New Orleans Convention Center,"Event Planning & Services, Hotels & Travel, Hotels",New Orleans,29.9412759617,-90.0660306215,3,146,NV,"The hotel lobby and rooms are nice in appearance. It is with in walking distance from Harrah's and restaurants. The rooftop pool area is really cute and relaxing. My children and I enjoyed it. The fitness center looked nice. The breakfast was disappointing. Prior to CoVid it was a nice cooked to order breakfast. During this visit the breakfast was served in to go boxes and overcooked and dry. I did experience finding a bar of used soap in my shower on checkin. I was disappointed, I informed the front desk and I disinfected the tub myself.",2021-11-10 12:36:20 UTC,3,0,0,0,OU3jaB1w6f1mAEtJASJ4RA
IK4iU_hsbzLPbRhZRv1jrw,Motel 6 - Goleta,"Event Planning & Services, Hotels, Hotels & Travel",Goleta,34.4410086628,-119.8279461009,2.5,91,NV,"Well, it didn't exceed the Motel 6 reputation, which is to say it was OKAY. 

On a recent trip to Santa Barbara for UCSB parents weekend, we booked a little late and found Motel 6 to be one of our few options. 

Customer Service: The only real encounter we had with their staff was via phone, when I said we would not need anyone to clean our room between Friday and Saturday.  I was informed they have no housekeeping, LOL. 

The room had two queen beds which was fine for our group of 3, a bathroom with a weird set-up and some space to walk around. The room was not that small, we were fine with the space in #132.  Overall the place was clean; they had a flat screen tv so that was a plus.

Location: I need to give them props for this. They are conveniently located next to many restaurants and super markets. You forgot your toothbrush? No problem, Walgreens is right across the street.  Alcohol?  You got Albertson's right next door and Trader Joe's.  There are also many restaurants and a bowling alley within walking distance.

Motel 6 does play with their prices depending on what is happening on said weekend, I felt $200/night was high all things considered.",2021-11-07 20:08:41 UTC,3,7,7,12,uTu8FjY-KMFHvxeZ68OWCQ
2XEf2xOj-iZImMeWELkQFw,Place d'Armes Hotel,"Event Planning & Services, Hotels, Hotels & Travel",New Orleans,29.958753,-90.063406,4,221,NV,"Pros: Location!!! Many restaurants nearby within walking distance and close proximity to Bourbon Street. 
Cons: Not an ""up-to-date"" hotel. 

I did much research prior to booking our hotel for our anniversary trip. My husband had never been to New Orleans so I felt it best to stay in the French Quarter. Many hotels had great ratings on the hotel sites but poor Yelp ratings and if I've learned anything, it's to check Yelp prior to booking any hotel!! 

The night we arrived was a bit unnerving. Check-in was alright. We were given directions as to wear our room was but they weren't great directions so we had to go back to the front desk to check again. Upon arriving to our room we noticed the ac wasn't working. It was cool outside but we were warm from walking all over creation to find the room. We called the front desk and they sent a woman up that seemed to be bitching at us about turning the unit down to much. I painfully expressed to her that this was not how we wanted to start our vacation. She offered to change us to the room next door. Upon moving to the room next door, that ac wasn't working either. 
A maintenance person came up, checked something and left. Another maintenance person came up, checked something and decided a ladder was needed to open vents. That person came back with the wrong size ladder. This guy was polite and probably as annoyed as we were at this point. He apologized and went to get another ladder. He returned with a different ladder and opened the vents. 
He again apologized and said a complimentary bottle of champagne would be brought up. 
We were very pleased by that! It was around 11pm and nothing was open nearby to even grab a cocktail. (Due to covid) 
We did believe it to be a nice gesture and cured our desire to call Hotels.com to share our frustration. 
The following day the staff we encountered was polite and offered suggestions for lunch. We were walking distance to Cafe Du Monde for breakfast but I believe the hotel offered a grab n go type breakfast. 
Overall we were pleased with our stay. I'd recommend booking a regular room as our ""upgraded"" room with a tiny window wasn't worth the money.",2021-01-09 08:34:02 UTC,4,1,1,1,dzU0Z-xOlvZVFgJvthFPEA
NK0_YatQwVmIFJJyrdNNpQ,The Study at University City,"Hotels, Hotels & Travel, Event Planning & Services",Philadelphia,39.9544058,-75.1900591,4,53,AZ,"On our 4th day at this hotel and we are very pleased.  I love the study/library vibe.  The location is literally on the Drexel/Penn campus which is very convenient. Rooms are a comfortable size. 

 It's walking distance to almost every place we needed (e.g CVS/halal food carts/Insomnia Cookies/ATM etc.)  Complimentary coffee in the morning makes my morning.  Service is also great.  Everything i have requested has been delivered to my room in good time. I like that you need a card to use the elevator so I feel pretty safe. 

Only con is that there is no coffee machine in the room.",2021-07-15 13:47:08 UTC,5,0,0,0,mhMpYaCWBKdPRXvGDqtVZQ
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,"Hotels & Travel, Wine Tours, Bike tours, Mountain Biking, Bike Rentals, Wineries, Arts & Entertainment, Tours, Food, Fitness & Instruction, Active Life",Santa Barbara,34.4037623,-119.6942723,5,79,CA,"My husband and I booked a tour for our anniversary and we have been talking about it since it ended!! If you are wondering if this is for you... just do it. Beautiful scenery, lots of wine, a fun time with a little exercise, good conversation, a delicious lunch... YES PLEASE! William is THE best tour guide we've ever had and we've been on lots of group tours. Will be doing this again with our friends because we just have to share this great experience!",2021-05-31 21:50:15 UTC,5,0,0,0,v1AhUSAEiMb6YimnW2tXuQ
